1
130.60,19.69,47.40,36.64
132.47,19.17,47.40,36.64
134.45,18.91,47.40,36.64
135.68,18.02,47.40,36.64
135.94,17.85,47.40,36.64
135.63,15.65,47.40,36.64
135.91,15.65,47.40,36.64
135.86,14.97,47.40,36.64
137.15,14.53,47.40,36.64
136.23,16.42,47.40,36.64
135.92,17.53,47.40,36.64
136.07,18.44,47.40,36.64
136.16,20.40,47.40,36.64
137.50,20.69,47.40,36.64
140.09,21.61,47.40,36.64
142.09,21.84,47.40,36.64
142.35,22.02,47.40,36.64
142.41,21.55,47.40,36.64
142.86,19.62,47.40,36.64
143.59,18.91,47.40,36.64
143.71,18.61,47.40,36.64
145.28,18.65,47.40,36.64
146.85,19.16,47.40,36.64
148.29,18.48,47.40,36.64
150.18,19.34,47.40,36.64
150.95,20.96,47.40,36.64
152.66,20.54,47.40,36.64
153.79,20.55,47.40,36.64
154.42,20.18,47.40,36.64
154.47,20.45,47.40,36.64
154.25,21.37,47.40,36.64
154.25,21.29,47.40,36.64
152.58,21.64,47.40,36.64
2
0
0
0
0
1
125.46,58.42,15.00,30.00
124.41,59.22,15.00,30.00
122.97,58.62,15.00,30.00
122.01,60.55,15.00,30.00
121.09,63.49,15.00,30.00
119.85,63.53,15.00,30.00
117.43,63.56,15.00,30.00
116.32,64.74,15.00,30.00
113.90,65.73,15.00,30.00
113.15,64.67,15.00,30.00
111.43,64.63,15.00,30.00
107.93,64.64,15.00,30.00
108.41,66.21,15.00,30.00
106.89,67.62,15.00,30.00
105.79,66.54,15.00,30.00
104.84,67.02,15.00,30.00
102.71,66.12,15.00,30.00
102.51,66.40,15.00,30.00
101.87,69.46,15.00,30.00
101.38,69.47,15.00,30.00
101.95,68.38,15.00,30.00
102.04,67.21,15.00,30.00
102.79,68.09,15.00,30.00
101.83,68.47,15.00,30.00
102.02,67.56,15.00,30.00
101.74,67.19,15.00,30.00
101.93,67.49,15.00,30.00
102.33,67.43,15.00,30.00
103.27,67.38,15.00,30.00
102.45,65.95,15.00,30.00
101.75,65.89,15.00,30.00
102.00,67.41,15.00,30.00
101.99,67.06,15.00,30.00
102.65,66.61,15.00,30.00
103.70,66.63,15.00,30.00
105.46,66.97,15.00,30.00
108.21,66.47,15.00,30.00
111.38,66.38,15.00,30.00
113.87,64.95,15.00,30.00
116.67,64.90,15.00,30.00
117.46,63.32,15.00,30.00
119.82,63.01,15.00,30.00
121.69,62.15,15.00,30.00
123.09,61.48,15.00,30.00
122.68,61.12,15.00,30.00
122.79,60.74,15.00,30.00
122.51,61.14,15.00,30.00
123.54,61.48,15.00,30.00
123.44,61.40,15.00,30.00
123.08,60.81,15.00,30.00
123.13,60.52,15.00,30.00
122.07,59.52,15.00,30.00
122.18,58.81,15.00,30.00
119.44,58.23,15.00,30.00
117.32,58.10,15.00,30.00
117.16,58.03,15.00,30.00
113.58,59.30,15.00,30.00
115.75,57.77,15.00,30.00
113.29,59.19,15.00,30.00
110.64,60.34,15.00,30.00
109.07,61.53,15.00,30.00
110.86,60.65,15.00,30.00
113.44,58.43,15.00,30.00
114.34,59.99,15.00,30.00
115.81,61.49,15.00,30.00
117.49,63.23,15.00,30.00
123.63,62.51,15.00,30.00
125.24,61.64,15.00,30.00
128.33,60.92,15.00,30.00
130.27,61.65,15.00,30.00
132.60,63.31,15.00,30.00
135.19,62.85,15.00,30.00
138.33,64.42,15.00,30.00
141.55,64.21,15.00,30.00
142.64,65.01,15.00,30.00
144.14,65.53,15.00,30.00
143.07,69.67,15.00,30.00
145.01,70.39,15.00,30.00
146.30,71.34,15.00,30.00
148.48,72.45,15.00,30.00
149.90,73.40,15.00,30.00
149.02,73.97,15.00,30.00
149.07,74.50,15.00,30.00
152.30,75.79,15.00,30.00
154.43,75.16,15.00,30.00
156.06,77.18,15.00,30.00
157.79,76.30,15.00,30.00
160.31,77.92,15.00,30.00
162.19,79.82,15.00,30.00
163.95,81.78,15.00,30.00
165.42,81.47,15.00,30.00
168.24,82.62,15.00,30.00
2
0
0
0
0
1
201.87,83.46,72.00,35.00
205.03,82.80,72.00,35.00
207.28,82.35,72.00,35.00
205.74,79.86,72.00,35.00
200.85,78.69,72.00,35.00
203.57,78.44,72.00,35.00
204.48,78.94,72.00,35.00
204.88,77.21,72.00,35.00
204.73,76.69,72.00,35.00
207.74,77.45,72.00,35.00
207.59,76.70,72.00,35.00
208.35,77.18,72.00,35.00
211.46,77.16,72.00,35.00
212.26,76.49,72.00,35.00
213.37,76.00,72.00,35.00
215.20,75.90,72.00,35.00
218.38,74.23,72.00,35.00
220.09,74.51,72.00,35.00
223.60,73.18,72.00,35.00
226.98,72.67,72.00,35.00
230.74,72.05,72.00,35.00
230.21,69.31,72.00,35.00
230.29,68.69,72.00,35.00
230.39,67.56,72.00,35.00
231.54,66.65,72.00,35.00
232.11,66.27,72.00,35.00
232.95,65.69,72.00,35.00
234.54,64.64,72.00,35.00
235.01,65.11,72.00,35.00
234.15,66.97,72.00,35.00
235.04,67.19,72.00,35.00
235.72,70.97,72.00,35.00
245.61,61.27,72.00,35.00
247.88,56.62,72.00,35.00
249.42,56.84,72.00,35.00
245.54,53.79,72.00,35.00
244.18,53.71,72.00,35.00
241.32,53.53,72.00,35.00
239.50,53.91,72.00,35.00
238.29,52.59,72.00,35.00
238.35,51.30,72.00,35.00
239.36,49.84,72.00,35.00
235.77,49.51,72.00,35.00
233.57,49.31,72.00,35.00
229.47,50.35,72.00,35.00
227.18,50.47,72.00,35.00
229.55,52.64,72.00,35.00
226.50,52.64,72.00,35.00
221.76,53.47,72.00,35.00
217.58,53.98,72.00,35.00
214.68,52.82,72.00,35.00
213.71,51.41,72.00,35.00
209.92,51.83,72.00,35.00
215.30,47.91,72.00,35.00
217.75,47.86,72.00,35.00
213.95,47.79,72.00,35.00
210.93,48.21,72.00,35.00
208.41,48.38,72.00,35.00
204.91,49.31,72.00,35.00
200.49,51.06,72.00,35.00
196.52,51.84,72.00,35.00
194.11,51.67,72.00,35.00
193.86,48.43,72.00,35.00
191.38,47.03,72.00,35.00
2
0
0
0
0
1
106.28,72.85,66.78,41.02
104.58,74.45,66.78,41.02
102.28,75.32,66.78,41.02
100.02,77.21,66.78,41.02
97.65,77.59,66.78,41.02
93.16,78.34,66.78,41.02
90.34,79.36,66.78,41.02
88.22,79.93,66.78,41.02
87.72,79.73,66.78,41.02
88.30,78.73,66.78,41.02
