1
438.67,107.67,50.66,72.32
438.67,107.67,50.66,72.32
438.67,107.67,50.66,72.32
438.67,107.67,50.66,72.32
438.67,107.67,50.66,72.32
438.67,107.67,50.66,72.32
438.67,107.67,50.66,72.32
437.67,107.67,50.66,72.32
437.67,106.67,50.66,72.32
437.67,106.67,50.66,72.32
436.67,106.67,50.66,72.32
436.67,106.67,50.66,72.32
436.67,106.67,50.66,72.32
435.67,106.67,50.66,72.32
435.67,106.67,50.66,72.32
436.67,107.67,50.66,72.32
437.67,108.67,50.66,72.32
437.67,108.67,50.66,72.32
438.67,108.67,50.66,72.32
439.67,107.67,50.66,72.32
439.67,107.67,50.66,72.32
439.67,107.67,50.66,72.32
439.67,107.67,50.66,72.32
439.67,107.67,50.66,72.32
439.67,108.67,50.66,72.32
439.67,109.67,50.66,72.32
439.67,110.67,50.66,72.32
438.67,111.67,50.66,72.32
438.67,111.67,50.66,72.32
438.67,112.67,50.66,72.32
437.67,113.67,50.66,72.32
437.67,115.67,50.66,72.32
436.67,116.67,50.66,72.32
436.67,117.67,50.66,72.32
435.67,118.67,50.66,72.32
434.67,119.67,50.66,72.32
433.67,120.67,50.66,72.32
432.67,120.67,50.66,72.32
431.67,120.67,50.66,72.32
429.67,119.67,50.66,72.32
428.67,118.67,50.66,72.32
427.67,117.67,50.66,72.32
425.67,116.67,50.66,72.32
424.67,115.67,50.66,72.32
423.67,114.67,50.66,72.32
422.67,114.67,50.66,72.32
422.67,113.67,50.66,72.32
421.67,113.67,50.66,72.32
421.67,113.67,50.66,72.32
421.67,113.67,50.66,72.32
420.67,114.67,50.66,72.32
419.67,115.67,50.66,72.32
419.67,116.67,50.66,72.32
419.67,118.67,50.66,72.32
419.67,119.67,50.66,72.32
419.67,120.67,50.66,72.32
418.67,122.67,50.66,72.32
419.67,123.67,50.66,72.32
419.67,124.67,50.66,72.32
420.67,124.67,50.66,72.32
421.67,125.67,50.66,72.32
422.67,125.67,50.66,72.32
423.67,126.67,50.66,72.32
423.67,127.67,50.66,72.32
424.67,127.67,50.66,72.32
425.67,128.67,50.66,72.32
426.67,128.67,50.66,72.32
426.67,128.67,50.66,72.32
427.67,128.67,50.66,72.32
428.67,128.67,50.66,72.32
428.67,128.67,50.66,72.32
429.67,129.67,50.66,72.32
430.67,130.67,50.66,72.32
430.67,131.67,50.66,72.32
430.67,132.67,50.66,72.32
430.67,133.67,50.66,72.32
431.67,133.67,50.66,72.32
431.67,133.67,50.66,72.32
430.67,134.67,50.66,72.32
429.67,134.67,50.66,72.32
429.67,134.67,50.66,72.32
427.67,134.67,50.66,72.32
426.67,134.67,50.66,72.32
425.67,133.67,50.66,72.32
424.67,133.67,50.66,72.32
423.67,133.67,50.66,72.32
423.67,133.67,50.66,72.32
423.67,133.67,50.66,72.32
423.67,134.67,50.66,72.32
423.67,135.67,50.66,72.32
424.67,136.67,50.66,72.32
425.67,136.67,50.66,72.32
425.67,137.67,50.66,72.32
426.67,136.67,50.66,72.32
426.67,136.67,50.66,72.32
427.67,136.67,50.66,72.32
427.67,136.67,50.66,72.32
428.67,136.67,50.66,72.32
429.67,136.67,50.66,72.32
430.67,136.67,50.66,72.32
430.67,136.67,50.66,72.32
431.67,136.67,50.66,72.32
431.67,135.67,50.66,72.32
431.67,134.67,50.66,72.32
430.67,133.67,50.66,72.32
427.67,133.67,50.66,72.32
424.67,132.67,50.66,72.32
423.67,131.67,50.66,72.32
423.67,129.67,50.66,72.32
423.67,127.67,50.66,72.32
423.67,125.67,50.66,72.32
425.67,124.67,50.66,72.32
426.67,122.67,50.66,72.32
427.67,121.67,50.66,72.32
429.67,121.67,50.66,72.32
431.67,121.67,50.66,72.32
433.67,122.67,50.66,72.32
435.67,122.67,50.66,72.32
437.67,123.67,50.66,72.32
438.67,124.67,50.66,72.32
440.67,124.67,50.66,72.32
441.67,124.67,50.66,72.32
441.67,124.67,50.66,72.32
440.67,123.67,50.66,72.32
440.67,123.67,50.66,72.32
440.67,123.67,50.66,72.32
440.67,123.67,50.66,72.32
440.67,123.67,50.66,72.32
441.67,124.67,50.66,72.32
441.67,125.67,50.66,72.32
442.67,127.67,50.66,72.32
444.67,128.67,50.66,72.32
446.67,129.67,50.66,72.32
448.67,129.67,50.66,72.32
450.67,129.67,50.66,72.32
452.67,129.67,50.66,72.32
453.67,129.67,50.66,72.32
454.67,129.67,50.66,72.32
455.67,129.67,50.66,72.32
456.67,130.67,50.66,72.32
457.67,131.67,50.66,72.32
458.67,132.67,50.66,72.32
459.67,133.67,50.66,72.32
460.67,133.67,50.66,72.32
461.67,133.67,50.66,72.32
462.67,133.67,50.66,72.32
464.67,132.67,50.66,72.32
465.67,130.67,50.66,72.32
466.67,129.67,50.66,72.32
467.67,127.67,50.66,72.32
468.67,125.67,50.66,72.32
469.67,123.67,50.66,72.32
471.67,121.67,50.66,72.32
473.67,119.67,50.66,72.32
474.67,118.67,50.66,72.32
475.67,117.67,50.66,72.32
476.67,116.67,50.66,72.32
477.67,115.67,50.66,72.32
477.67,114.67,50.66,72.32
477.67,113.67,50.66,72.32
476.67,113.67,50.66,72.32
475.67,113.67,50.66,72.32
475.67,114.67,50.66,72.32
474.67,114.67,50.66,72.32
472.67,115.67,50.66,72.32
471.67,115.67,50.66,72.32
470.67,114.67,50.66,72.32
469.67,114.67,50.66,72.32
469.67,114.67,50.66,72.32
469.67,113.67,50.66,72.32
469.67,113.67,50.66,72.32
468.67,113.67,50.66,72.32
468.67,113.67,50.66,72.32
468.67,113.67,50.66,72.32
467.67,113.67,50.66,72.32
467.67,113.67,50.66,72.32
467.67,113.67,50.66,72.32
466.67,113.67,50.66,72.32
465.67,114.67,50.66,72.32
465.67,114.67,50.66,72.32
465.67,115.67,50.66,72.32
465.67,115.67,50.66,72.32
465.67,115.67,50.66,72.32
465.67,116.67,50.66,72.32
465.67,117.67,50.66,72.32
466.67,118.67,50.66,72.32
467.67,119.67,50.66,72.32
468.67,120.67,50.66,72.32
468.67,120.67,50.66,72.32
470.67,121.67,50.66,72.32
471.67,122.67,50.66,72.32
471.67,123.67,50.66,72.32
