1
111.00,101.00,27.00,103.00
112.00,103.00,27.00,103.00
104.00,105.00,27.00,103.00
101.00,104.00,27.00,103.00
101.00,104.00,27.00,103.00
99.00,107.00,27.00,103.00
98.00,111.00,27.00,103.00
95.00,112.00,27.00,103.00
93.00,114.00,27.00,103.00
91.00,118.00,27.00,103.00
87.00,117.00,27.00,103.00
85.00,115.00,27.00,103.00
82.00,111.00,27.00,103.00
81.00,109.00,27.00,103.00
82.00,108.00,27.00,103.00
82.00,109.00,27.00,103.00
82.00,109.00,27.00,103.00
84.00,110.00,27.00,103.00
85.00,110.00,27.00,103.00
87.00,109.00,27.00,103.00
88.00,107.00,27.00,103.00
88.00,106.00,27.00,103.00
87.00,105.00,27.00,103.00
89.00,106.00,27.00,103.00
90.00,108.00,27.00,103.00
92.00,111.00,27.00,103.00
93.00,110.00,27.00,103.00
95.00,108.00,27.00,103.00
96.00,103.00,27.00,103.00
97.00,99.00,27.00,103.00
96.00,98.00,27.00,103.00
96.00,97.00,27.00,103.00
96.00,98.00,27.00,103.00
97.00,100.00,27.00,103.00
98.00,100.00,27.00,103.00
97.00,101.00,27.00,103.00
97.00,100.00,27.00,103.00
95.00,98.00,27.00,103.00
95.00,97.00,27.00,103.00
94.00,97.00,27.00,103.00
92.00,95.00,27.00,103.00
92.00,97.00,27.00,103.00
91.00,100.00,27.00,103.00
89.00,99.00,27.00,103.00
86.00,99.00,27.00,103.00
82.00,99.00,27.00,103.00
79.00,96.00,27.00,103.00
75.00,93.00,27.00,103.00
74.00,93.00,27.00,103.00
73.00,96.00,27.00,103.00
73.00,99.00,27.00,103.00
73.00,102.00,27.00,103.00
74.00,106.00,27.00,103.00
74.00,106.00,27.00,103.00
76.00,104.00,27.00,103.00
79.00,104.00,27.00,103.00
83.00,101.00,27.00,103.00
85.00,98.00,27.00,103.00
90.00,97.00,27.00,103.00
93.00,98.00,27.00,103.00
95.00,100.00,27.00,103.00
95.00,101.00,27.00,103.00
98.00,99.00,27.00,103.00
98.00,98.00,27.00,103.00
101.00,95.00,27.00,103.00
101.00,93.00,27.00,103.00
102.00,93.00,27.00,103.00
102.00,94.00,27.00,103.00
104.00,94.00,27.00,103.00
106.00,94.00,27.00,103.00
105.00,92.00,27.00,103.00
102.00,92.00,27.00,103.00
99.00,92.00,27.00,103.00
96.00,92.00,27.00,103.00
2
0
0
0
0
1
100.00,96.00,29.00,111.00
99.00,93.00,29.00,111.00
99.00,89.00,29.00,111.00
101.00,86.00,29.00,111.00
102.00,85.00,29.00,111.00
105.00,84.00,29.00,111.00
108.00,83.00,29.00,111.00
112.00,86.00,29.00,111.00
113.00,88.00,29.00,111.00
116.00,88.00,29.00,111.00
121.00,86.00,29.00,111.00
124.00,85.00,29.00,111.00
125.00,85.00,29.00,111.00
125.00,87.00,29.00,111.00
128.00,89.00,29.00,111.00
127.00,91.00,29.00,111.00
125.00,92.00,29.00,111.00
125.00,93.00,29.00,111.00
122.00,93.00,29.00,111.00
122.00,90.00,29.00,111.00
120.00,86.00,29.00,111.00
119.00,83.00,29.00,111.00
118.00,81.00,29.00,111.00
118.00,81.00,29.00,111.00
118.00,81.00,29.00,111.00
120.00,82.00,29.00,111.00
117.00,80.00,29.00,111.00
115.00,77.00,29.00,111.00
115.00,73.00,29.00,111.00
113.00,71.00,29.00,111.00
109.00,68.00,29.00,111.00
106.00,65.00,29.00,111.00
103.00,65.00,29.00,111.00
99.00,71.00,29.00,111.00
98.00,77.00,29.00,111.00
96.00,80.00,29.00,111.00
94.00,82.00,29.00,111.00
91.00,85.00,29.00,111.00
