1
135.14,27.75,42.00,125.00
135.20,27.42,42.00,125.00
135.36,27.67,42.00,125.00
134.73,28.02,42.00,125.00
134.30,28.78,42.00,125.00
132.96,28.65,42.00,125.00
132.62,28.76,42.00,125.00
131.97,29.11,42.00,125.00
132.00,29.84,42.00,125.00
132.11,30.01,42.00,125.00
131.78,30.61,42.00,125.00
131.23,31.21,42.00,125.00
130.93,31.77,42.00,125.00
129.87,32.42,42.00,125.00
129.01,32.90,42.00,125.00
128.90,33.23,42.00,125.00
128.80,33.53,42.00,125.00
128.53,33.03,42.00,125.00
128.77,33.04,42.00,125.00
129.15,32.91,42.00,125.00
129.35,32.96,42.00,125.00
129.92,32.44,42.00,125.00
129.99,32.12,42.00,125.00
130.43,32.08,42.00,125.00
130.95,32.14,42.00,125.00
131.55,31.73,42.00,125.00
132.26,31.30,42.00,125.00
132.67,31.72,42.00,125.00
133.27,31.58,42.00,125.00
132.98,31.85,42.00,125.00
133.07,32.57,42.00,125.00
133.31,32.93,42.00,125.00
132.61,33.66,42.00,125.00
132.13,33.35,42.00,125.00
132.29,33.37,42.00,125.00
132.30,33.03,42.00,125.00
131.56,34.20,42.00,125.00
130.72,33.80,42.00,125.00
129.99,33.84,42.00,125.00
129.58,34.87,42.00,125.00
129.27,35.25,42.00,125.00
128.71,35.20,42.00,125.00
128.58,35.29,42.00,125.00
128.76,35.41,42.00,125.00
128.83,35.44,42.00,125.00
129.11,35.41,42.00,125.00
129.48,35.74,42.00,125.00
129.53,36.36,42.00,125.00
129.32,36.63,42.00,125.00
129.30,36.67,42.00,125.00
128.91,36.38,42.00,125.00
129.14,36.30,42.00,125.00
128.89,36.51,42.00,125.00
128.63,36.41,42.00,125.00
128.84,36.36,42.00,125.00
128.75,36.15,42.00,125.00
128.54,36.54,42.00,125.00
128.51,36.14,42.00,125.00
128.85,35.90,42.00,125.00
129.58,35.30,42.00,125.00
129.86,35.09,42.00,125.00
130.54,35.43,42.00,125.00
130.73,36.09,42.00,125.00
131.78,36.33,42.00,125.00
132.05,35.96,42.00,125.00
131.80,36.36,42.00,125.00
131.91,36.45,42.00,125.00
132.12,35.99,42.00,125.00
133.14,36.25,42.00,125.00
134.28,36.57,42.00,125.00
134.48,37.63,42.00,125.00
133.95,38.11,42.00,125.00
132.55,39.72,42.00,125.00
131.19,40.10,42.00,125.00
128.65,39.96,42.00,125.00
129.38,36.99,42.00,125.00
129.73,33.23,42.00,125.00
125.99,31.33,42.00,125.00
122.53,30.14,42.00,125.00
120.32,27.50,42.00,125.00
116.39,27.43,42.00,125.00
112.18,27.38,42.00,125.00
105.73,27.00,42.00,125.00
102.10,25.99,42.00,125.00
98.99,26.83,42.00,125.00
95.82,27.27,42.00,125.00
96.46,26.92,42.00,125.00
98.39,28.63,42.00,125.00
101.48,30.78,42.00,125.00
102.61,31.09,42.00,125.00
105.41,30.45,42.00,125.00
108.81,29.78,42.00,125.00
110.34,28.81,42.00,125.00
110.52,28.45,42.00,125.00
112.57,29.06,42.00,125.00
117.20,28.76,42.00,125.00
117.40,28.54,42.00,125.00
118.65,26.60,42.00,125.00
119.64,22.62,42.00,125.00
122.88,21.62,42.00,125.00
125.08,21.55,42.00,125.00
128.24,19.89,42.00,125.00
127.92,20.62,42.00,125.00
128.08,21.31,42.00,125.00
130.32,22.97,42.00,125.00
128.59,26.92,42.00,125.00
127.47,28.92,42.00,125.00
127.27,28.60,42.00,125.00
126.67,26.83,42.00,125.00
126.51,24.75,42.00,125.00
126.73,23.27,42.00,125.00
128.47,23.77,42.00,125.00
129.29,24.39,42.00,125.00
129.58,22.72,42.00,125.00
130.75,23.02,42.00,125.00
129.78,21.45,42.00,125.00
129.28,20.99,42.00,125.00
131.22,20.04,42.00,125.00
132.90,19.87,42.00,125.00
131.92,20.47,42.00,125.00
133.08,19.72,42.00,125.00
132.21,20.87,42.00,125.00
129.65,22.25,42.00,125.00
127.12,19.74,42.00,125.00
126.50,16.80,42.00,125.00
130.00,12.91,42.00,125.00
130.60,11.47,42.00,125.00
132.61,11.07,42.00,125.00
135.17,13.45,42.00,125.00
135.67,17.36,42.00,125.00
135.85,21.34,42.00,125.00
138.05,24.05,42.00,125.00
142.99,28.26,42.00,125.00
143.56,31.73,42.00,125.00
143.73,34.06,42.00,125.00
142.55,34.24,42.00,125.00
139.30,33.28,42.00,125.00
138.51,29.33,42.00,125.00
139.27,24.99,42.00,125.00
139.60,21.80,42.00,125.00
139.65,19.34,42.00,125.00
141.97,17.52,42.00,125.00
143.47,17.10,42.00,125.00
143.52,16.24,42.00,125.00
144.27,17.34,42.00,125.00
145.48,19.42,42.00,125.00
147.90,21.21,42.00,125.00
150.78,22.26,42.00,125.00
152.96,25.59,42.00,125.00
152.87,30.34,42.00,125.00
152.95,34.68,42.00,125.00
153.08,39.39,42.00,125.00
153.47,43.90,42.00,125.00
153.23,45.99,42.00,125.00
152.94,46.83,42.00,125.00
155.60,46.59,42.00,125.00
155.56,44.34,42.00,125.00
156.11,42.62,42.00,125.00
154.37,39.31,42.00,125.00
147.85,36.20,42.00,125.00
146.49,32.30,42.00,125.00
143.11,28.98,42.00,125.00
146.55,24.17,42.00,125.00
145.00,20.64,42.00,125.00
142.61,18.61,42.00,125.00
142.63,15.85,42.00,125.00
145.11,16.53,42.00,125.00
147.02,16.26,42.00,125.00
146.76,16.69,42.00,125.00
147.67,18.26,42.00,125.00
147.16,19.04,42.00,125.00
145.24,17.68,42.00,125.00
146.47,17.66,42.00,125.00
148.82,17.82,42.00,125.00
154.28,17.62,42.00,125.00
157.54,17.89,42.00,125.00
158.67,17.68,42.00,125.00
158.38,17.43,42.00,125.00
158.60,17.24,42.00,125.00
158.79,17.22,42.00,125.00
158.26,17.26,42.00,125.00
160.74,17.88,42.00,125.00
165.19,19.07,42.00,125.00
164.54,21.29,42.00,125.00
166.12,22.89,42.00,125.00
164.85,22.96,42.00,125.00
165.30,23.56,42.00,125.00
163.55,22.19,42.00,125.00
162.56,20.81,42.00,125.00
160.12,19.46,42.00,125.00
159.41,18.54,42.00,125.00
160.45,18.10,42.00,125.00
160.76,16.27,42.00,125.00
161.42,15.44,42.00,125.00
163.07,15.04,42.00,125.00
164.55,14.11,42.00,125.00
165.10,13.61,42.00,125.00
165.12,13.89,42.00,125.00
166.23,14.95,42.00,125.00
166.49,15.42,42.00,125.00
165.25,15.27,42.00,125.00
163.86,14.40,42.00,125.00
162.34,13.90,42.00,125.00
160.87,14.25,42.00,125.00
159.84,14.22,42.00,125.00
158.77,15.05,42.00,125.00
